"_time",EventCode,"Authentication_Package",Type,"Account_Name","Account_Domain","Logon_Type","Logon_Process","Key_Length","New_Logon_Security_ID","Subject_Security_ID"
"2016-02-10T15:53:36.000+0000",4624,NTLM,Information,"ipqkj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ipqkj_jnkmcac","NULL SID"
"2016-02-10T15:53:56.000+0000",4624,NTLM,Information,"difinkd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\difinkd_jnkmcac","NULL SID"
"2016-02-10T15:54:11.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-10T15:54:55.000+0000",4624,NTLM,Information,"cdcenok_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID"
"2016-02-10T15:55:19.000+0000",4624,NTLM,Information,"cqdiikd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cqdiikd_jnkmcac","NULL SID"
"2016-02-10T15:56:56.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-10T15:57:17.000+0000",4624,NTLM,Information,"bkpmhmkd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bkpmhmkd_jnkmcac","NULL SID"
"2016-02-10T15:59:13.000+0000",4624,NTLM,Information,"ndkel_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ndkel_jnkmcac","NULL SID"
"2016-02-10T15:59:54.000+0000",4624,NTLM,Information,"cllnqjo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cllnqjo_jnkmcac","NULL SID"
"2016-02-10T16:02:24.000+0000",4624,NTLM,Information,"joopmoac_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\joopmoac_jnkmcac","NULL SID"
"2016-02-10T16:04:32.000+0000",4624,NTLM,Information,"emjbjjiqnpb_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\emjbjjiqnpb_jnkmcac","NULL SID"
"2016-02-10T16:05:44.000+0000",4624,NTLM,Information,"akedka_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\akedka_jnkmcac","NULL SID"
"2016-02-10T16:09:39.000+0000",4624,NTLM,Information,"hcpejnbqh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hcpejnbqh_jnkmcac","NULL SID"
"2016-02-10T16:10:18.000+0000",4624,NTLM,Information,"ofadi_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ofadi_jnkmcac","NULL SID"
"2016-02-10T16:13:55.000+0000",4624,NTLM,Information,"hhqdki_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hhqdki_jnkmcac","NULL SID"
"2016-02-10T16:14:24.000+0000",4624,NTLM,Information,"fceekpqq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fceekpqq_jnkmcac","NULL SID"
"2016-02-10T16:15:49.000+0000",4624,NTLM,Information,"hnjpaqq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hnjpaqq_jnkmcac","NULL SID"
"2016-02-10T16:15:49.000+0000",4624,NTLM,Information,"hnjpaqq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hnjpaqq_jnkmcac","NULL SID"
"2016-02-10T16:16:21.000+0000",4624,NTLM,Information,"mkdmj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\mkdmj_jnkmcac","NULL SID"
"2016-02-10T16:17:35.000+0000",4624,NTLM,Information,"capnfachkfml_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\capnfachkfml_jnkmcac","NULL SID"
"2016-02-10T16:17:39.000+0000",4624,NTLM,Information,"ndkppppcml_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ndkppppcml_jnkmcac","NULL SID"
"2016-02-10T16:18:15.000+0000",4624,NTLM,Information,"ofbhbmp_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ofbhbmp_jnkmcac","NULL SID"
"2016-02-10T16:19:43.000+0000",4624,NTLM,Information,"fqnml_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fqnml_jnkmcac","NULL SID"
"2016-02-10T16:20:42.000+0000",4624,NTLM,Information,"apbelni_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\apbelni_jnkmcac","NULL SID"
"2016-02-10T16:21:33.000+0000",4624,NTLM,Information,"bmmcpnd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bmmcpnd_jnkmcac","NULL SID"
"2016-02-10T16:21:44.000+0000",4624,NTLM,Information,"jkqcij_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jkqcij_jnkmcac","NULL SID"
"2016-02-10T16:23:55.000+0000",4624,NTLM,Information,"niiabmhedn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\niiabmhedn_jnkmcac","NULL SID"
"2016-02-10T16:25:01.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-10T16:25:06.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-10T16:26:52.000+0000",4624,NTLM,Information,"kbikdo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kbikdo_jnkmcac","NULL SID"
"2016-02-10T16:32:13.000+0000",4624,NTLM,Information,"bncl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bncl_jnkmcac","NULL SID"
"2016-02-10T16:34:30.000+0000",4624,NTLM,Information,"qledja_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qledja_jnkmcac","NULL SID"
"2016-02-10T16:34:47.000+0000",4624,NTLM,Information,"beldqpc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\beldqpc_jnkmcac","NULL SID"
"2016-02-10T16:35:22.000+0000",4624,NTLM,Information,"eapanbmahq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\eapanbmahq_jnkmcac","NULL SID"
"2016-02-10T16:35:56.000+0000",4624,NTLM,Information,"ahfidnk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ahfidnk_jnkmcac","NULL SID"
"2016-02-10T16:36:37.000+0000",4624,NTLM,Information,"ipqkj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ipqkj_jnkmcac","NULL SID"
"2016-02-10T16:36:37.000+0000",4624,NTLM,Information,"ipqkj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ipqkj_jnkmcac","NULL SID"
"2016-02-10T16:36:53.000+0000",4624,NTLM,Information,"dbjdiafpo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dbjdiafpo_jnkmcac","NULL SID"
"2016-02-10T16:37:43.000+0000",4624,NTLM,Information,"lmcclqoqh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lmcclqoqh_jnkmcac","NULL SID"
"2016-02-10T16:38:08.000+0000",4624,NTLM,Information,"jnhhh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jnhhh_jnkmcac","NULL SID"
"2016-02-10T16:38:52.000+0000",4624,NTLM,Information,"pdphmmk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pdphmmk_jnkmcac","NULL SID"
"2016-02-10T16:41:06.000+0000",4624,NTLM,Information,"mcicji_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mcicji_jnkmcac","NULL SID"
"2016-02-10T16:41:25.000+0000",4624,NTLM,Information,"cqqdai_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cqqdai_jnkmcac","NULL SID"
"2016-02-10T16:42:12.000+0000",4624,NTLM,Information,"ippkk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ippkk_jnkmcac","NULL SID"
"2016-02-10T16:42:16.000+0000",4624,NTLM,Information,"ndqnpme_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ndqnpme_jnkmcac","NULL SID"
"2016-02-10T16:42:26.000+0000",4624,NTLM,Information,"pkqidcn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pkqidcn_jnkmcac","NULL SID"
"2016-02-10T16:42:29.000+0000",4624,NTLM,Information,"beldqpc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\beldqpc_jnkmcac","NULL SID"
"2016-02-10T16:43:52.000+0000",4624,NTLM,Information,"joijbeen-hk-k",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\joijbeen-hk-k","NULL SID"
"2016-02-10T16:44:44.000+0000",4624,NTLM,Information,"lklmcokl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lklmcokl_jnkmcac","NULL SID"
"2016-02-10T16:46:50.000+0000",4624,NTLM,Information,"jdhkhqmack_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jdhkhqmack_jnkmcac","NULL SID"
"2016-02-10T16:48:08.000+0000",4624,NTLM,Information,"pinnmjcbkb_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pinnmjcbkb_jnkmcac","NULL SID"
"2016-02-10T16:50:16.000+0000",4624,NTLM,Information,"pfjdoho_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pfjdoho_jnkmcac","NULL SID"
"2016-02-10T16:50:30.000+0000",4624,NTLM,Information,"djmjpd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\djmjpd_jnkmcac","NULL SID"
"2016-02-10T16:52:09.000+0000",4624,NTLM,Information,"nilajf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nilajf_jnkmcac","NULL SID"
"2016-02-10T16:52:30.000+0000",4624,NTLM,Information,"clpnacl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\clpnacl_jnkmcac","NULL SID"
"2016-02-10T16:52:42.000+0000",4624,NTLM,Information,"djpko_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\djpko_jnkmcac","NULL SID"
"2016-02-10T16:54:30.000+0000",4624,NTLM,Information,"hfnmcdd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hfnmcdd_jnkmcac","NULL SID"
"2016-02-10T16:55:34.000+0000",4624,NTLM,Information,"njn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\njn_jnkmcac","NULL SID"
"2016-02-10T16:56:27.000+0000",4624,NTLM,Information,"mbpnlk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\mbpnlk_jnkmcac","NULL SID"
"2016-02-10T16:57:46.000+0000",4624,NTLM,Information,"fkahii_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fkahii_jnkmcac","NULL SID"
"2016-02-10T16:57:46.000+0000",4624,NTLM,Information,"fkahii_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fkahii_jnkmcac","NULL SID"
"2016-02-10T16:59:38.000+0000",4624,NTLM,Information,"oekmmaq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oekmmaq_jnkmcac","NULL SID"
"2016-02-10T17:05:00.000+0000",4624,NTLM,Information,"cdcenok_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID"
"2016-02-10T17:05:28.000+0000",4624,NTLM,Information,hajbdkb,MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\hajbdkb","NULL SID"
"2016-02-10T17:06:40.000+0000",4624,NTLM,Information,"aocckkhb_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\aocckkhb_jnkmcac","NULL SID"
"2016-02-10T17:08:19.000+0000",4624,NTLM,Information,"ioai_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ioai_jnkmcac","NULL SID"
"2016-02-10T17:08:57.000+0000",4624,NTLM,Information,"ipljl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ipljl_jnkmcac","NULL SID"
"2016-02-10T17:13:38.000+0000",4624,NTLM,Information,"clejim_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\clejim_jnkmcac","NULL SID"
"2016-02-10T17:13:39.000+0000",4624,NTLM,Information,"hpbh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hpbh_jnkmcac","NULL SID"
"2016-02-10T17:16:34.000+0000",4624,NTLM,Information,"dqomfjlh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dqomfjlh_jnkmcac","NULL SID"
"2016-02-10T17:17:34.000+0000",4624,NTLM,Information,"paebipcaln_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\paebipcaln_jnkmcac","NULL SID"
"2016-02-10T17:19:35.000+0000",4624,NTLM,Information,"cdcenok_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID"
"2016-02-10T17:20:10.000+0000",4624,NTLM,Information,"khqdnkj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\khqdnkj_jnkmcac","NULL SID"
"2016-02-10T17:24:59.000+0000",4624,NTLM,Information,"lnalqaaqk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\lnalqaaqk_jnkmcac","NULL SID"
"2016-02-10T17:25:05.000+0000",4624,NTLM,Information,"hob_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hob_jnkmcac","NULL SID"
"2016-02-10T17:28:28.000+0000",4624,NTLM,Information,"pafeibok-embdo_imijl",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pafeibok-embdo_imijl","NULL SID"
"2016-02-10T17:30:14.000+0000",4624,NTLM,Information,"omfnlfd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\omfnlfd_jnkmcac","NULL SID"
"2016-02-10T17:30:42.000+0000",4624,NTLM,Information,"knmaq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\knmaq_jnkmcac","NULL SID"
"2016-02-10T17:31:41.000+0000",4624,NTLM,Information,"knlnoilj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\knlnoilj_jnkmcac","NULL SID"
"2016-02-10T17:34:11.000+0000",4624,NTLM,Information,"lnjcjcjioilmje_imijl",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lnjcjcjioilmje_imijl","NULL SID"
"2016-02-10T17:34:11.000+0000",4624,NTLM,Information,"lnjcjcjioilmje_imijl",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lnjcjcjioilmje_imijl","NULL SID"
"2016-02-10T17:36:09.000+0000",4624,NTLM,Information,"fblqecknejma_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fblqecknejma_jnkmcac","NULL SID"
"2016-02-10T17:41:35.000+0000",4624,NTLM,Information,"ladnc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ladnc_jnkmcac","NULL SID"
"2016-02-10T17:42:00.000+0000",4624,NTLM,Information,"aopbmmpf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\aopbmmpf_jnkmcac","NULL SID"
"2016-02-10T17:43:18.000+0000",4624,NTLM,Information,"jdknhaopk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jdknhaopk_jnkmcac","NULL SID"
"2016-02-10T17:43:25.000+0000",4624,NTLM,Information,"hpbboblkbm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hpbboblkbm_jnkmcac","NULL SID"
"2016-02-10T17:43:54.000+0000",4624,NTLM,Information,"joihn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\joihn_jnkmcac","NULL SID"
"2016-02-10T17:45:56.000+0000",4624,NTLM,Information,"lpadpkcbdn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lpadpkcbdn_jnkmcac","NULL SID"
"2016-02-10T17:46:45.000+0000",4624,NTLM,Information,"chkkqf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\chkkqf_jnkmcac","NULL SID"
"2016-02-10T17:46:48.000+0000",4624,NTLM,Information,"plajaknma_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\plajaknma_jnkmcac","NULL SID"
"2016-02-10T17:46:48.000+0000",4624,NTLM,Information,"plajaknma_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\plajaknma_jnkmcac","NULL SID"
"2016-02-10T17:47:30.000+0000",4624,NTLM,Information,"pebjpcbkc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pebjpcbkc_jnkmcac","NULL SID"
"2016-02-10T17:48:30.000+0000",4624,NTLM,Information,"mejf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mejf_jnkmcac","NULL SID"
"2016-02-10T17:50:45.000+0000",4624,NTLM,Information,"aameqebn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\aameqebn_jnkmcac","NULL SID"
"2016-02-10T17:53:47.000+0000",4624,NTLM,Information,"hclcjq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hclcjq_jnkmcac","NULL SID"
"2016-02-10T17:57:08.000+0000",4624,NTLM,Information,"mdqp_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mdqp_jnkmcac","NULL SID"
"2016-02-10T17:57:43.000+0000",4624,NTLM,Information,"pelaqkdh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pelaqkdh_jnkmcac","NULL SID"
"2016-02-10T17:58:58.000+0000",4624,NTLM,Information,"ccjfepj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ccjfepj_jnkmcac","NULL SID"
"2016-02-10T18:03:15.000+0000",4624,NTLM,Information,"lqaninabahj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lqaninabahj_jnkmcac","NULL SID"
"2016-02-10T18:04:37.000+0000",4624,NTLM,Information,"mcacqbjdeee_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mcacqbjdeee_jnkmcac","NULL SID"
"2016-02-10T18:06:27.000+0000",4624,NTLM,Information,"cmcpqe_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cmcpqe_jnkmcac","NULL SID"
"2016-02-10T18:09:32.000+0000",4624,NTLM,Information,"dajlbp_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dajlbp_jnkmcac","NULL SID"
"2016-02-10T18:18:31.000+0000",4624,NTLM,Information,"icefiq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\icefiq_jnkmcac","NULL SID"
"2016-02-10T18:23:12.000+0000",4624,NTLM,Information,"mhlaqq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mhlaqq_jnkmcac","NULL SID"
"2016-02-10T18:23:45.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-10T18:25:19.000+0000",4624,NTLM,Information,"oddbcjqabae_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oddbcjqabae_jnkmcac","NULL SID"
"2016-02-10T18:27:04.000+0000",4624,NTLM,Information,"akqlnpo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\akqlnpo_jnkmcac","NULL SID"
"2016-02-10T18:30:28.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-10T18:30:28.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-10T18:32:13.000+0000",4624,NTLM,Information,"jlolcpil_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jlolcpil_jnkmcac","NULL SID"
"2016-02-10T18:35:00.000+0000",4624,NTLM,Information,"kjfqbkn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kjfqbkn_jnkmcac","NULL SID"
"2016-02-10T18:35:04.000+0000",4624,NTLM,Information,"cqqjqje_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cqqjqje_jnkmcac","NULL SID"
"2016-02-10T18:35:37.000+0000",4624,NTLM,Information,"cjhfppib_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cjhfppib_jnkmcac","NULL SID"
"2016-02-10T18:36:48.000+0000",4624,NTLM,Information,"onejeck_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\onejeck_jnkmcac","NULL SID"
"2016-02-10T18:38:14.000+0000",4624,NTLM,Information,"akqlnpo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\akqlnpo_jnkmcac","NULL SID"
"2016-02-10T18:38:53.000+0000",4624,NTLM,Information,"pakjn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pakjn_jnkmcac","NULL SID"
"2016-02-10T18:40:56.000+0000",4624,NTLM,Information,"ppimj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ppimj_jnkmcac","NULL SID"
"2016-02-10T18:46:19.000+0000",4624,NTLM,Information,"cdcenok_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID"
"2016-02-10T18:48:16.000+0000",4624,NTLM,Information,"kmjpfph_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kmjpfph_jnkmcac","NULL SID"
"2016-02-10T18:51:03.000+0000",4624,NTLM,Information,"bnqqnbakkf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\bnqqnbakkf_jnkmcac","NULL SID"
"2016-02-10T18:51:14.000+0000",4624,NTLM,Information,"mopqhq-odhe$",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\mopqhq-odhe$","NULL SID"
"2016-02-10T18:57:36.000+0000",4624,NTLM,Information,"pfdqhfdelhc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pfdqhfdelhc_jnkmcac","NULL SID"
"2016-02-10T19:00:14.000+0000",4624,NTLM,Information,"nkqeepn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nkqeepn_jnkmcac","NULL SID"
"2016-02-10T19:03:29.000+0000",4624,NTLM,Information,"acihpfn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\acihpfn_jnkmcac","NULL SID"
"2016-02-10T19:10:33.000+0000",4624,NTLM,Information,"jlolcpil_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jlolcpil_jnkmcac","NULL SID"
"2016-02-10T19:13:29.000+0000",4624,NTLM,Information,"nkqeepn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\nkqeepn_jnkmcac","NULL SID"
"2016-02-10T19:14:06.000+0000",4624,NTLM,Information,"iflnid_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\iflnid_jnkmcac","NULL SID"
"2016-02-10T19:16:44.000+0000",4624,NTLM,Information,"bkdkbnfan_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\bkdkbnfan_jnkmcac","NULL SID"
"2016-02-10T19:17:24.000+0000",4624,NTLM,Information,"bnp_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bnp_jnkmcac","NULL SID"
"2016-02-10T19:20:17.000+0000",4624,NTLM,Information,"dmonmf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dmonmf_jnkmcac","NULL SID"
"2016-02-10T19:20:17.000+0000",4624,NTLM,Information,"dmonmf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dmonmf_jnkmcac","NULL SID"
"2016-02-10T19:21:01.000+0000",4624,NTLM,Information,"cmcpqe_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cmcpqe_jnkmcac","NULL SID"
"2016-02-10T19:22:04.000+0000",4624,NTLM,Information,oidkajkoilblo,SUBSIDIARY2,3,NtLmSsp,128,"SUBSIDIARY2\oidkajkoilblo","NULL SID"
"2016-02-10T19:25:15.000+0000",4624,NTLM,Information,"iailq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\iailq_jnkmcac","NULL SID"
"2016-02-10T19:33:48.000+0000",4624,NTLM,Information,"pfjdoho_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pfjdoho_jnkmcac","NULL SID"
"2016-02-10T19:44:01.000+0000",4624,NTLM,Information,"knjjcqbcm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\knjjcqbcm_jnkmcac","NULL SID"
"2016-02-10T19:44:26.000+0000",4624,NTLM,Information,"clejim_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\clejim_jnkmcac","NULL SID"
"2016-02-10T19:45:23.000+0000",4624,NTLM,Information,"cdcenok_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID"
"2016-02-10T19:50:33.000+0000",4624,NTLM,Information,"iqnmli_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\iqnmli_jnkmcac","NULL SID"
"2016-02-10T20:01:15.000+0000",4624,NTLM,Information,"mmoedljd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mmoedljd_jnkmcac","NULL SID"
